"","quantity","truth","N","ICC","rsr","assumed","estimator","value"
"10721","var","Gaussian","N = 200","ICC = 0.1","R = 10","T","ML",20.7720348529681
"10722","var","Gaussian","N = 200","ICC = 0.1","R = 10","T","PM",0.135675285577496
"10723","var","Gaussian","N = 200","ICC = 0.1","R = 10","T","CB",0.866336577543159
"10724","var","Gaussian","N = 200","ICC = 0.1","R = 10","T","GR",0.845958156176067
"10725","var","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","ML",20.7720348529681
"10726","var","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","PM",0.383083932473469
"10727","var","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","CB",2.01760707272764
"10728","var","Gaussian","N = 200","ICC = 0.1","R = 10","DP-diffuse","GR",2.00488507435747
"10729","var","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","ML",2.00709487848015
"10730","var","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","PM",0.500739848938222
"10731","var","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","CB",0.999525272026957
"10732","var","Gaussian","N = 200","ICC = 0.5","R = 1","Gaussian","GR",0.995061057038467
"10733","var","Gaussian","N = 200","ICC = 0.5","R = 1","T","ML",2.00709487848015
"10734","var","Gaussian","N = 200","ICC = 0.5","R = 1","T","PM",0.496483145263131
"10735","var","Gaussian","N = 200","ICC = 0.5","R = 1","T","CB",0.990727177661803
"10736","var","Gaussian","N = 200","ICC = 0.5","R = 1","T","GR",0.980539211178086
"10737","var","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","ML",2.00709487848015
"10738","var","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","PM",0.580216390469921
"10739","var","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","CB",1.12476379473631
"10740","var","Gaussian","N = 200","ICC = 0.5","R = 1","DP-diffuse","GR",1.11969912029248
"10741","var","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","ML",2.48031337601956
"10742","var","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","PM",0.497068030292532
"10743","var","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","CB",0.999475627727253
"10744","var","Gaussian","N = 200","ICC = 0.5","R = 5","Gaussian","GR",0.995241780971786
"10745","var","Gaussian","N = 200","ICC = 0.5","R = 5","T","ML",2.48031337601956
"10746","var","Gaussian","N = 200","ICC = 0.5","R = 5","T","PM",0.500745302948773
"10747","var","Gaussian","N = 200","ICC = 0.5","R = 5","T","CB",1.00770739382257
"10748","var","Gaussian","N = 200","ICC = 0.5","R = 5","T","GR",0.995089032651424
"10749","var","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","ML",2.48031337601956
"10750","var","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","PM",0.562614805813773
"10751","var","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","CB",1.11808686886723
"10752","var","Gaussian","N = 200","ICC = 0.5","R = 5","DP-diffuse","GR",1.11270550229654
"10753","var","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","ML",3.17705912108046
"10754","var","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","PM",0.495167485588566
"10755","var","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","CB",0.997444685209573
"10756","var","Gaussian","N = 200","ICC = 0.5","R = 10","Gaussian","GR",0.993347018352267
"10757","var","Gaussian","N = 200","ICC = 0.5","R = 10","T","ML",3.17705912108046
"10758","var","Gaussian","N = 200","ICC = 0.5","R = 10","T","PM",0.500239822970554
"10759","var","Gaussian","N = 200","ICC = 0.5","R = 10","T","CB",1.01276138666793
"10760","var","Gaussian","N = 200","ICC = 0.5","R = 10","T","GR",0.998922544982121
"10761","var","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","ML",3.17705912108046
"10762","var","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","PM",0.551557387215159
"10763","var","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","CB",1.11346973322352
"10764","var","Gaussian","N = 200","ICC = 0.5","R = 10","DP-diffuse","GR",1.10794595581653
"10765","var","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","ML",1.103410476189
"10766","var","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","PM",0.892549900159242
"10767","var","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","CB",0.992516264066036
"10768","var","Gaussian","N = 200","ICC = 0.9","R = 1","Gaussian","GR",0.989619021574203
"10769","var","Gaussian","N = 200","ICC = 0.9","R = 1","T","ML",1.103410476189
"10770","var","Gaussian","N = 200","ICC = 0.9","R = 1","T","PM",0.892010060812477
"10771","var","Gaussian","N = 200","ICC = 0.9","R = 1","T","CB",0.991863175167102
"10772","var","Gaussian","N = 200","ICC = 0.9","R = 1","T","GR",0.988569176027046
"10773","var","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","ML",1.103410476189
"10774","var","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","PM",0.897340622227835
"10775","var","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","CB",0.997659392900921
"10776","var","Gaussian","N = 200","ICC = 0.9","R = 1","DP-diffuse","GR",0.994762805929537
"10777","var","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","ML",1.16698531857619
"10778","var","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","PM",0.868214639118897
"10779","var","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","CB",0.999171064468687
"10780","var","Gaussian","N = 200","ICC = 0.9","R = 5","Gaussian","GR",0.995800165748218
"10781","var","Gaussian","N = 200","ICC = 0.9","R = 5","T","ML",1.16698531857619
"10782","var","Gaussian","N = 200","ICC = 0.9","R = 5","T","PM",0.870008260318526
"10783","var","Gaussian","N = 200","ICC = 0.9","R = 5","T","CB",1.00113891833646
"10784","var","Gaussian","N = 200","ICC = 0.9","R = 5","T","GR",0.996447241226451
"10785","var","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","ML",1.16698531857619
"10786","var","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","PM",0.87600720782789
"10787","var","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","CB",1.00829775384258
"10788","var","Gaussian","N = 200","ICC = 0.9","R = 5","DP-diffuse","GR",1.00497848815254
"10789","var","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","ML",1.25636654542011
"10790","var","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","PM",0.850166667491717
"10791","var","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","CB",1.01156978736639
"10792","var","Gaussian","N = 200","ICC = 0.9","R = 10","Gaussian","GR",1.0078495133903
"10793","var","Gaussian","N = 200","ICC = 0.9","R = 10","T","ML",1.25636654542011
"10794","var","Gaussian","N = 200","ICC = 0.9","R = 10","T","PM",0.854137904788589
"10795","var","Gaussian","N = 200","ICC = 0.9","R = 10","T","CB",1.01650352345968
"10796","var","Gaussian","N = 200","ICC = 0.9","R = 10","T","GR",1.01037957900078
"10797","var","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","ML",1.25636654542011
"10798","var","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","PM",0.860012619501778
"10799","var","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","CB",1.02403119230895
"10800","var","Gaussian","N = 200","ICC = 0.9","R = 10","DP-diffuse","GR",1.02032249069692
"10801","var","T","N = 25","ICC = 0.1","R = 1","Gaussian","ML",10.2495327523343
"10802","var","T","N = 25","ICC = 0.1","R = 1","Gaussian","PM",0.127544645011546
"10803","var","T","N = 25","ICC = 0.1","R = 1","Gaussian","CB",1.31472488751052
"10804","var","T","N = 25","ICC = 0.1","R = 1","Gaussian","GR",1.16048441221792
"10805","var","T","N = 25","ICC = 0.1","R = 1","T","ML",10.2495327523343
"10806","var","T","N = 25","ICC = 0.1","R = 1","T","PM",0.183615773466621
"10807","var","T","N = 25","ICC = 0.1","R = 1","T","CB",1.53962767191854
"10808","var","T","N = 25","ICC = 0.1","R = 1","T","GR",1.33333218901075
"10809","var","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","ML",10.2495327523343
"10810","var","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","PM",0.347180729282212
"10811","var","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","CB",2.50446473496911
"10812","var","T","N = 25","ICC = 0.1","R = 1","DP-diffuse","GR",2.35009157684335
"10813","var","T","N = 25","ICC = 0.1","R = 5","Gaussian","ML",14.7806455631103
"10814","var","T","N = 25","ICC = 0.1","R = 5","Gaussian","PM",0.137740797844904
"10815","var","T","N = 25","ICC = 0.1","R = 5","Gaussian","CB",1.08373031429593
"10816","var","T","N = 25","ICC = 0.1","R = 5","Gaussian","GR",0.968042510731324
"10817","var","T","N = 25","ICC = 0.1","R = 5","T","ML",14.7806455631103
"10818","var","T","N = 25","ICC = 0.1","R = 5","T","PM",0.139835534422714
"10819","var","T","N = 25","ICC = 0.1","R = 5","T","CB",1.13438938675234
"10820","var","T","N = 25","ICC = 0.1","R = 5","T","GR",0.976375036610206
"10821","var","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","ML",14.7806455631103
"10822","var","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","PM",0.250373309469147
"10823","var","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","CB",1.91311450560356
"10824","var","T","N = 25","ICC = 0.1","R = 5","DP-diffuse","GR",1.76834604414082
"10825","var","T","N = 25","ICC = 0.1","R = 10","Gaussian","ML",19.8046164542317
"10826","var","T","N = 25","ICC = 0.1","R = 10","Gaussian","PM",0.22664771306358
"10827","var","T","N = 25","ICC = 0.1","R = 10","Gaussian","CB",1.18532230214086
"10828","var","T","N = 25","ICC = 0.1","R = 10","Gaussian","GR",1.06825611935471
"10829","var","T","N = 25","ICC = 0.1","R = 10","T","ML",19.8046164542317
"10830","var","T","N = 25","ICC = 0.1","R = 10","T","PM",0.27914308848934
"10831","var","T","N = 25","ICC = 0.1","R = 10","T","CB",1.26380878610516
"10832","var","T","N = 25","ICC = 0.1","R = 10","T","GR",1.10740498082356
"10833","var","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","ML",19.8046164542317
"10834","var","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","PM",0.383611121900123
"10835","var","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","CB",1.83548979749822
"10836","var","T","N = 25","ICC = 0.1","R = 10","DP-diffuse","GR",1.6813480834198
"10837","var","T","N = 25","ICC = 0.5","R = 1","Gaussian","ML",1.8580531020215
"10838","var","T","N = 25","ICC = 0.5","R = 1","Gaussian","PM",0.34465857333685
"10839","var","T","N = 25","ICC = 0.5","R = 1","Gaussian","CB",0.746558140128487
"10840","var","T","N = 25","ICC = 0.5","R = 1","Gaussian","GR",0.708345827987064
"10841","var","T","N = 25","ICC = 0.5","R = 1","T","ML",1.8580531020215
"10842","var","T","N = 25","ICC = 0.5","R = 1","T","PM",0.358309794850843
"10843","var","T","N = 25","ICC = 0.5","R = 1","T","CB",0.768571537291286
"10844","var","T","N = 25","ICC = 0.5","R = 1","T","GR",0.716441595158365
"10845","var","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","ML",1.8580531020215
"10846","var","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","PM",0.433286585873082
"10847","var","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","CB",0.918349897429813
"10848","var","T","N = 25","ICC = 0.5","R = 1","DP-diffuse","GR",0.873374767870841
"10849","var","T","N = 25","ICC = 0.5","R = 5","Gaussian","ML",2.52015709385776
"10850","var","T","N = 25","ICC = 0.5","R = 5","Gaussian","PM",0.507569911512455
"10851","var","T","N = 25","ICC = 0.5","R = 5","Gaussian","CB",1.00404909010234
"10852","var","T","N = 25","ICC = 0.5","R = 5","Gaussian","GR",0.962159810910658
"10853","var","T","N = 25","ICC = 0.5","R = 5","T","ML",2.52015709385776
"10854","var","T","N = 25","ICC = 0.5","R = 5","T","PM",0.509293137967013
"10855","var","T","N = 25","ICC = 0.5","R = 5","T","CB",1.00447584017758
"10856","var","T","N = 25","ICC = 0.5","R = 5","T","GR",0.943549317599035
"10857","var","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","ML",2.52015709385776
"10858","var","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","PM",0.543970366699339
"10859","var","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","CB",1.07490355741844
"10860","var","T","N = 25","ICC = 0.5","R = 5","DP-diffuse","GR",1.02470438818515
"10861","var","T","N = 25","ICC = 0.5","R = 10","Gaussian","ML",3.59471518429401
"10862","var","T","N = 25","ICC = 0.5","R = 10","Gaussian","PM",0.638757722965897
"10863","var","T","N = 25","ICC = 0.5","R = 10","Gaussian","CB",1.20403664432242
"10864","var","T","N = 25","ICC = 0.5","R = 10","Gaussian","GR",1.15075515021788
"10865","var","T","N = 25","ICC = 0.5","R = 10","T","ML",3.59471518429401
"10866","var","T","N = 25","ICC = 0.5","R = 10","T","PM",0.670097862156764
"10867","var","T","N = 25","ICC = 0.5","R = 10","T","CB",1.23309378740007
"10868","var","T","N = 25","ICC = 0.5","R = 10","T","GR",1.15311112914895
"10869","var","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","ML",3.59471518429401
"10870","var","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","PM",0.660594697450384
"10871","var","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","CB",1.22760117194443
"10872","var","T","N = 25","ICC = 0.5","R = 10","DP-diffuse","GR",1.16341686686959
"10873","var","T","N = 25","ICC = 0.9","R = 1","Gaussian","ML",1.10737527200498
"10874","var","T","N = 25","ICC = 0.9","R = 1","Gaussian","PM",0.895515986454222
"10875","var","T","N = 25","ICC = 0.9","R = 1","Gaussian","CB",0.995002668448324
"10876","var","T","N = 25","ICC = 0.9","R = 1","Gaussian","GR",0.976848125411437
"10877","var","T","N = 25","ICC = 0.9","R = 1","T","ML",1.10737527200498
"10878","var","T","N = 25","ICC = 0.9","R = 1","T","PM",0.897275883873733
"10879","var","T","N = 25","ICC = 0.9","R = 1","T","CB",0.995938146024427
"10880","var","T","N = 25","ICC = 0.9","R = 1","T","GR",0.976864118372956
"10881","var","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","ML",1.10737527200498
"10882","var","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","PM",0.895829627555814
"10883","var","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","CB",0.994441828132089
"10884","var","T","N = 25","ICC = 0.9","R = 1","DP-diffuse","GR",0.975526798617748
"10885","var","T","N = 25","ICC = 0.9","R = 5","Gaussian","ML",1.19680809450476
"10886","var","T","N = 25","ICC = 0.9","R = 5","Gaussian","PM",0.893765583014892
"10887","var","T","N = 25","ICC = 0.9","R = 5","Gaussian","CB",1.02565661743871
"10888","var","T","N = 25","ICC = 0.9","R = 5","Gaussian","GR",1.00198992948334
"10889","var","T","N = 25","ICC = 0.9","R = 5","T","ML",1.19680809450476
"10890","var","T","N = 25","ICC = 0.9","R = 5","T","PM",0.893019589566031
"10891","var","T","N = 25","ICC = 0.9","R = 5","T","CB",1.02325013002219
"10892","var","T","N = 25","ICC = 0.9","R = 5","T","GR",0.996928512285152
"10893","var","T","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML",1.19680809450476
"10894","var","T","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM",0.89243916325751
"10895","var","T","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB",1.02398602527953
"10896","var","T","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR",0.999885885844545
"10897","var","T","N = 25","ICC = 0.9","R = 10","Gaussian","ML",1.30658229365952
"10898","var","T","N = 25","ICC = 0.9","R = 10","Gaussian","PM",0.883416966176735
"10899","var","T","N = 25","ICC = 0.9","R = 10","Gaussian","CB",1.04877196810578
"10900","var","T","N = 25","ICC = 0.9","R = 10","Gaussian","GR",1.02209319617509
"10901","var","T","N = 25","ICC = 0.9","R = 10","T","ML",1.30658229365952
"10902","var","T","N = 25","ICC = 0.9","R = 10","T","PM",0.887183493429638
"10903","var","T","N = 25","ICC = 0.9","R = 10","T","CB",1.05020246835778
"10904","var","T","N = 25","ICC = 0.9","R = 10","T","GR",1.01871906840362
"10905","var","T","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML",1.30658229365952
"10906","var","T","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM",0.889924273311177
"10907","var","T","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB",1.05328859275895
"10908","var","T","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR",1.02585198125834
"10909","var","T","N = 50","ICC = 0.1","R = 1","Gaussian","ML",10.2368084669623
"10910","var","T","N = 50","ICC = 0.1","R = 1","Gaussian","PM",0.179948686248613
"10911","var","T","N = 50","ICC = 0.1","R = 1","Gaussian","CB",1.16925047497074
"10912","var","T","N = 50","ICC = 0.1","R = 1","Gaussian","GR",1.10154876780486
"10913","var","T","N = 50","ICC = 0.1","R = 1","T","ML",10.2368084669623
"10914","var","T","N = 50","ICC = 0.1","R = 1","T","PM",0.190989329759938
"10915","var","T","N = 50","ICC = 0.1","R = 1","T","CB",1.24421330843044
"10916","var","T","N = 50","ICC = 0.1","R = 1","T","GR",1.13995750350226
"10917","var","T","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML",10.2368084669623
"10918","var","T","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM",0.429483898284725
"10919","var","T","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB",2.56512200653149
"10920","var","T","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR",2.50012951293156
"10921","var","T","N = 50","ICC = 0.1","R = 5","Gaussian","ML",14.6838835829894
"10922","var","T","N = 50","ICC = 0.1","R = 5","Gaussian","PM",0.0951222961858081
"10923","var","T","N = 50","ICC = 0.1","R = 5","Gaussian","CB",0.78541995711327
"10924","var","T","N = 50","ICC = 0.1","R = 5","Gaussian","GR",0.740151541527378
"10925","var","T","N = 50","ICC = 0.1","R = 5","T","ML",14.6838835829894
"10926","var","T","N = 50","ICC = 0.1","R = 5","T","PM",0.102004393198352
"10927","var","T","N = 50","ICC = 0.1","R = 5","T","CB",0.816770643567105
"10928","var","T","N = 50","ICC = 0.1","R = 5","T","GR",0.74425611087663
"10929","var","T","N = 50","ICC = 0.1","R = 5","DP-diffuse","ML",14.6838835829894
"10930","var","T","N = 50","ICC = 0.1","R = 5","DP-diffuse","PM",0.281520319924954
"10931","var","T","N = 50","ICC = 0.1","R = 5","DP-diffuse","CB",1.91271755528959
"10932","var","T","N = 50","ICC = 0.1","R = 5","DP-diffuse","GR",1.85463314258256
"10933","var","T","N = 50","ICC = 0.1","R = 10","Gaussian","ML",20.8376767342691
"10934","var","T","N = 50","ICC = 0.1","R = 10","Gaussian","PM",0.154301336439384
"10935","var","T","N = 50","ICC = 0.1","R = 10","Gaussian","CB",0.975240720664254
"10936","var","T","N = 50","ICC = 0.1","R = 10","Gaussian","GR",0.930909011203809
"10937","var","T","N = 50","ICC = 0.1","R = 10","T","ML",20.8376767342691
"10938","var","T","N = 50","ICC = 0.1","R = 10","T","PM",0.157740205097388
"10939","var","T","N = 50","ICC = 0.1","R = 10","T","CB",0.994508379544664
"10940","var","T","N = 50","ICC = 0.1","R = 10","T","GR",0.915662556112208
"10941","var","T","N = 50","ICC = 0.1","R = 10","DP-diffuse","ML",20.8376767342691
"10942","var","T","N = 50","ICC = 0.1","R = 10","DP-diffuse","PM",0.284104413418046
"10943","var","T","N = 50","ICC = 0.1","R = 10","DP-diffuse","CB",1.71497775406255
"10944","var","T","N = 50","ICC = 0.1","R = 10","DP-diffuse","GR",1.65957382411842
"10945","var","T","N = 50","ICC = 0.5","R = 1","Gaussian","ML",1.98625818340397
"10946","var","T","N = 50","ICC = 0.5","R = 1","Gaussian","PM",0.455824960569641
"10947","var","T","N = 50","ICC = 0.5","R = 1","Gaussian","CB",0.925481950720729
"10948","var","T","N = 50","ICC = 0.5","R = 1","Gaussian","GR",0.904843691492327
"10949","var","T","N = 50","ICC = 0.5","R = 1","T","ML",1.98625818340397
"10950","var","T","N = 50","ICC = 0.5","R = 1","T","PM",0.479516055534751
"10951","var","T","N = 50","ICC = 0.5","R = 1","T","CB",0.94611599237936
"10952","var","T","N = 50","ICC = 0.5","R = 1","T","GR",0.912711598926977
"10953","var","T","N = 50","ICC = 0.5","R = 1","DP-diffuse","ML",1.98625818340397
"10954","var","T","N = 50","ICC = 0.5","R = 1","DP-diffuse","PM",0.517733779503759
"10955","var","T","N = 50","ICC = 0.5","R = 1","DP-diffuse","CB",1.03233028146041
"10956","var","T","N = 50","ICC = 0.5","R = 1","DP-diffuse","GR",1.00881972759256
"10957","var","T","N = 50","ICC = 0.5","R = 5","Gaussian","ML",2.55178031493635
"10958","var","T","N = 50","ICC = 0.5","R = 5","Gaussian","PM",0.50376855037087
"10959","var","T","N = 50","ICC = 0.5","R = 5","Gaussian","CB",0.976411939664665
"10960","var","T","N = 50","ICC = 0.5","R = 5","Gaussian","GR",0.956070212928784
"10961","var","T","N = 50","ICC = 0.5","R = 5","T","ML",2.55178031493635
"10962","var","T","N = 50","ICC = 0.5","R = 5","T","PM",0.511912673180283
"10963","var","T","N = 50","ICC = 0.5","R = 5","T","CB",0.977412242618737
"10964","var","T","N = 50","ICC = 0.5","R = 5","T","GR",0.939906671596347
"10965","var","T","N = 50","ICC = 0.5","R = 5","DP-diffuse","ML",2.55178031493635
"10966","var","T","N = 50","ICC = 0.5","R = 5","DP-diffuse","PM",0.533886894099621
"10967","var","T","N = 50","ICC = 0.5","R = 5","DP-diffuse","CB",1.04254568228315
"10968","var","T","N = 50","ICC = 0.5","R = 5","DP-diffuse","GR",1.01643127737756
"10969","var","T","N = 50","ICC = 0.5","R = 10","Gaussian","ML",3.3960578737579
"10970","var","T","N = 50","ICC = 0.5","R = 10","Gaussian","PM",0.510606599073778
"10971","var","T","N = 50","ICC = 0.5","R = 10","Gaussian","CB",1.0190418686267
"10972","var","T","N = 50","ICC = 0.5","R = 10","Gaussian","GR",0.99785627170798
"10973","var","T","N = 50","ICC = 0.5","R = 10","T","ML",3.3960578737579
"10974","var","T","N = 50","ICC = 0.5","R = 10","T","PM",0.529521687318257
"10975","var","T","N = 50","ICC = 0.5","R = 10","T","CB",1.03940581029877
"10976","var","T","N = 50","ICC = 0.5","R = 10","T","GR",0.994815361023117
"10977","var","T","N = 50","ICC = 0.5","R = 10","DP-diffuse","ML",3.3960578737579
"10978","var","T","N = 50","ICC = 0.5","R = 10","DP-diffuse","PM",0.540540564460493
"10979","var","T","N = 50","ICC = 0.5","R = 10","DP-diffuse","CB",1.07900737349029
"10980","var","T","N = 50","ICC = 0.5","R = 10","DP-diffuse","GR",1.04989624497938
"10981","var","T","N = 50","ICC = 0.9","R = 1","Gaussian","ML",1.08387882981806
"10982","var","T","N = 50","ICC = 0.9","R = 1","Gaussian","PM",0.873130994301119
"10983","var","T","N = 50","ICC = 0.9","R = 1","Gaussian","CB",0.972529524868889
"10984","var","T","N = 50","ICC = 0.9","R = 1","Gaussian","GR",0.962185587909164
"10985","var","T","N = 50","ICC = 0.9","R = 1","T","ML",1.08387882981806
"10986","var","T","N = 50","ICC = 0.9","R = 1","T","PM",0.874318786875252
"10987","var","T","N = 50","ICC = 0.9","R = 1","T","CB",0.972660287044975
"10988","var","T","N = 50","ICC = 0.9","R = 1","T","GR",0.961527357460875
"10989","var","T","N = 50","ICC = 0.9","R = 1","DP-diffuse","ML",1.08387882981806
"10990","var","T","N = 50","ICC = 0.9","R = 1","DP-diffuse","PM",0.875213445828037
"10991","var","T","N = 50","ICC = 0.9","R = 1","DP-diffuse","CB",0.973450449282848
"10992","var","T","N = 50","ICC = 0.9","R = 1","DP-diffuse","GR",0.962863802756325
"10993","var","T","N = 50","ICC = 0.9","R = 5","Gaussian","ML",1.15423883568315
"10994","var","T","N = 50","ICC = 0.9","R = 5","Gaussian","PM",0.858826663328002
"10995","var","T","N = 50","ICC = 0.9","R = 5","Gaussian","CB",0.988748167507316
"10996","var","T","N = 50","ICC = 0.9","R = 5","Gaussian","GR",0.976743814748253
"10997","var","T","N = 50","ICC = 0.9","R = 5","T","ML",1.15423883568315
"10998","var","T","N = 50","ICC = 0.9","R = 5","T","PM",0.858957322744199
"10999","var","T","N = 50","ICC = 0.9","R = 5","T","CB",0.986748185634458
"11000","var","T","N = 50","ICC = 0.9","R = 5","T","GR",0.972186018512044
"11001","var","T","N = 50","ICC = 0.9","R = 5","DP-diffuse","ML",1.15423883568315
"11002","var","T","N = 50","ICC = 0.9","R = 5","DP-diffuse","PM",0.86146776968704
"11003","var","T","N = 50","ICC = 0.9","R = 5","DP-diffuse","CB",0.99117283278696
"11004","var","T","N = 50","ICC = 0.9","R = 5","DP-diffuse","GR",0.978331554096265
"11005","var","T","N = 50","ICC = 0.9","R = 10","Gaussian","ML",1.22802837844245
"11006","var","T","N = 50","ICC = 0.9","R = 10","Gaussian","PM",0.81475223511757
"11007","var","T","N = 50","ICC = 0.9","R = 10","Gaussian","CB",0.974577194177304
"11008","var","T","N = 50","ICC = 0.9","R = 10","Gaussian","GR",0.960586240531271
"11009","var","T","N = 50","ICC = 0.9","R = 10","T","ML",1.22802837844245
"11010","var","T","N = 50","ICC = 0.9","R = 10","T","PM",0.817357543783324
"11011","var","T","N = 50","ICC = 0.9","R = 10","T","CB",0.973469978714053
"11012","var","T","N = 50","ICC = 0.9","R = 10","T","GR",0.954782880699894
"11013","var","T","N = 50","ICC = 0.9","R = 10","DP-diffuse","ML",1.22802837844245
"11014","var","T","N = 50","ICC = 0.9","R = 10","DP-diffuse","PM",0.818175183573668
"11015","var","T","N = 50","ICC = 0.9","R = 10","DP-diffuse","CB",0.977198550164048
"11016","var","T","N = 50","ICC = 0.9","R = 10","DP-diffuse","GR",0.961915402468016
"11017","var","T","N = 100","ICC = 0.1","R = 1","Gaussian","ML",9.84818536042893
"11018","var","T","N = 100","ICC = 0.1","R = 1","Gaussian","PM",0.102872261821478
"11019","var","T","N = 100","ICC = 0.1","R = 1","Gaussian","CB",0.830319470664295
"11020","var","T","N = 100","ICC = 0.1","R = 1","Gaussian","GR",0.805937373038825
"11021","var","T","N = 100","ICC = 0.1","R = 1","T","ML",9.84818536042893
"11022","var","T","N = 100","ICC = 0.1","R = 1","T","PM",0.0901700825997397
"11023","var","T","N = 100","ICC = 0.1","R = 1","T","CB",0.760502451297793
"11024","var","T","N = 100","ICC = 0.1","R = 1","T","GR",0.713554642042004
"11025","var","T","N = 100","ICC = 0.1","R = 1","DP-diffuse","ML",9.84818536042893
"11026","var","T","N = 100","ICC = 0.1","R = 1","DP-diffuse","PM",0.410654957637518
"11027","var","T","N = 100","ICC = 0.1","R = 1","DP-diffuse","CB",2.49279799219421
"11028","var","T","N = 100","ICC = 0.1","R = 1","DP-diffuse","GR",2.46480836156417
"11029","var","T","N = 100","ICC = 0.1","R = 5","Gaussian","ML",14.1192407492543
"11030","var","T","N = 100","ICC = 0.1","R = 5","Gaussian","PM",0.130253107145924
"11031","var","T","N = 100","ICC = 0.1","R = 5","Gaussian","CB",0.846942310273384
"11032","var","T","N = 100","ICC = 0.1","R = 5","Gaussian","GR",0.826957432246595
"11033","var","T","N = 100","ICC = 0.1","R = 5","T","ML",14.1192407492543
"11034","var","T","N = 100","ICC = 0.1","R = 5","T","PM",0.134581068304483
"11035","var","T","N = 100","ICC = 0.1","R = 5","T","CB",0.877255117638191
