"","Est.","S.E.","t.value","p","Est.1","S.E.1","t.value1","p1","Est.2","S.E.2","t.value2","p2","Est.3","S.E.3","t.value3","p3","Est.4","S.E.4","t.value4","p4","Est.5","S.E.5","t.value5","p5"
"40",-5.7329609065397,2.63729914198985,-2.17380001201311,0.0297297986112336,-6.29856054833719,2.71201034021129,-2.32246922327238,0.0202159187704147,-6.0896977106694,2.92534245468253,-2.08170421241512,0.0373799578426729,-3.35482475597993,2.64387371704406,-1.2689050669677,0.204487104665341,-5.09178468267528,2.95765954304371,-1.72155875568942,0.0851622338765575,-2.97002508164303,3.00468337773572,-0.988465241845613,0.322934711814666
"41",-6.58193824733377,2.58100759301885,-2.55014292291766,0.010773970403964,-6.43690992911314,2.58579448643502,-2.48933546841442,0.0128048642767937,-9.20737277414298,2.85213361635367,-3.22824033255294,0.0012471987341725,-5.71887685538151,2.35662783939149,-2.42672040098541,0.0152432308532323,-7.09258231132285,2.83629293513002,-2.50065225050448,0.0124030290294554,-4.49677724655381,2.65280244691902,-1.695104455206,0.0900684460682464
"42",-1.76429490247353,2.3535049072748,-0.749645729235579,0.453475373930724,-1.38572591475759,2.41319712112558,-0.57422823134782,0.565818693945576,-2.8804718555496,2.68029920596798,-1.0746829492528,0.282527393257482,-1.80907853868869,2.34693263325538,-0.770826786016162,0.440817118235742,-1.25475351408905,2.65110480896726,-0.473294571321696,0.63600729509066,-1.20579131733786,2.73780971948316,-0.440421884967774,0.659635502943441
"43",-1.56942909653664,2.31704950912663,-0.677339474342179,0.498197052656253,-0.177486666633427,2.34298763774622,-0.075752284721466,0.939616803176033,-4.34597645079748,2.60151218210592,-1.67055779353661,0.0948219602761686,-1.68015584462288,2.10837731221225,-0.796895240188269,0.42551967765974,-1.90079132665406,2.55478860388898,-0.744011196762275,0.456876910489533,-1.54683748308617,2.39501845986262,-0.645856183995717,0.518378609557583
"44",1.58988622537003,2.7103963112648,0.58658810106929,0.557485836461763,-1.86314252327529,2.80519503503665,-0.664175752489504,0.506584145766693,2.51461663839674,3.07546494450185,0.817637880377154,0.413572024392423,4.5541832057161,2.72321303404407,1.67235656879659,0.0944669317341055,2.45888134129436,3.03628087754963,0.809833292919445,0.418043941685894,2.50453081973726,3.12663158172101,0.801031638770396,0.423121178164611
"45",3.23483821120801,2.6583426901235,1.21686275559067,0.223668281321981,3.06058058494901,2.68621732638509,1.13936447170032,0.254562422705867,3.06743144747642,3.00014129044416,1.02242899600982,0.30658810233707,5.86645069534176,2.44979923849496,2.39466589880476,0.0166430589903585,4.21143393600908,2.91904056302512,1.44274594514185,0.149104967757255,7.37625741492112,2.76894744139692,2.66392106424376,0.00772867445907711
"46",2.07740195798648,2.70809094382495,0.767109377446654,0.44302395544577,-0.287946430142324,2.81480085727656,-0.102297265328008,0.918521571730946,4.16051556920032,3.04485224451182,1.3664096761015,0.171823083274902,3.34065657695295,2.72016885496844,1.22810632540373,0.21941897682904,1.89140981401824,3.06400802762014,0.617299235827173,0.537043167011447,1.99454246175571,3.12684330020129,0.637877331949224,0.523559557876883
"47",3.10921066494708,2.66021795570175,1.16878042202632,0.242503599838392,4.11845302761014,2.69115694049867,1.5303652364648,0.125939393218416,4.24063387110183,2.95473179441969,1.43520094754816,0.151242741260326,3.69510838620741,2.44223371473253,1.51300359335679,0.130291778411221,3.19297724287396,2.9358620491808,1.0875774097645,0.276792517644873,5.82137715019959,2.76542648225677,2.10505583408204,0.0352967076871725
"48",22.6957413201411,2.58069078819478,8.79444427203812,1.53124621611596e-18,22.7618092270132,2.72791714156139,8.34402514659407,7.55836142634653e-17,24.2268427489938,2.97255443183917,8.15017632292917,3.80791973176258e-16,24.9200976409603,2.61410118576925,9.53295066641692,1.66736363437568e-21,24.5705824632081,2.87658086000278,8.54159283503832,1.4004580621461e-17,23.7946139228357,2.9133367667374,8.16747799104698,3.30109011261372e-16
"49",1.77217075207063,2.28585422190485,0.775277239943083,0.43818341546153,2.14645426505117,2.43069323154453,0.88306259185461,0.377211208378671,-0.506899296847599,2.6790547713724,-0.18920826190796,0.849931176085702,2.88846305509718,2.33581023241169,1.2366000521005,0.216247577162773,1.2380704448766,2.5618619930356,0.483269765601068,0.628908567994948,1.29025443644187,2.63208268086006,0.490202851842125,0.623994798107756
"50",18.0760505825366,2.56925114251273,7.03553276028055,2.03777953860957e-12,18.2601147167455,2.72931918320364,6.69035517323113,2.27477920386529e-11,17.9507840199946,2.93156921689542,6.12326801514334,9.30833878492506e-10,18.473304717649,2.59821416101267,7.11000078240236,1.19258949909518e-12,19.2304908454308,2.88371672655,6.66864767554254,2.63721722053426e-11,17.3963536568226,2.8986874826587,6.00145885366934,1.98328296892609e-09
"51",1.95799000946614,2.29466000123348,0.853281099776715,0.393511866890393,1.24443524535223,2.44820421079492,0.508305328397491,0.611243857781707,-4.45323686340959,2.6639177298919,-1.6716870845671,0.0945989447358511,0.756409931551305,2.3455340265524,0.322489430120577,0.747084724206555,0.306017970052096,2.58919338977961,0.118190464744754,0.905917723977637,-1.80634859179147,2.64808613038802,-0.682133625135066,0.495160975727763
