"","quantity","truth","N","ICC","rsr","assumed","estimator","value"
"8784","SELrank","Bimodal","N = 25","I = 0.9","R = 10","DP-Inform","GR",0.0180615384615385
"8785","SELrank","Bimodal","N = 50","I = 0.1","R = 1","Gaussian","ML",0.111696885813149
"8786","SELrank","Bimodal","N = 50","I = 0.1","R = 1","Gaussian","PM",0.111747635524798
"8787","SELrank","Bimodal","N = 50","I = 0.1","R = 1","Gaussian","CB",0.111747635524798
"8788","SELrank","Bimodal","N = 50","I = 0.1","R = 1","Gaussian","GR",0.112127489427143
"8789","SELrank","Bimodal","N = 50","I = 0.1","R = 1","T","ML",0.111696885813149
"8790","SELrank","Bimodal","N = 50","I = 0.1","R = 1","T","PM",0.1120092272203
"8791","SELrank","Bimodal","N = 50","I = 0.1","R = 1","T","CB",0.1120092272203
"8792","SELrank","Bimodal","N = 50","I = 0.1","R = 1","T","GR",0.111823298731257
"8793","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-diffuse","ML",0.111696885813149
"8794","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-diffuse","PM",0.111447597078047
"8795","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-diffuse","CB",0.111447597078047
"8796","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-diffuse","GR",0.111608458285275
"8797","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-Inform","ML",0.111696885813149
"8798","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-Inform","PM",0.111933256439831
"8799","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-Inform","CB",0.111933256439831
"8800","SELrank","Bimodal","N = 50","I = 0.1","R = 1","DP-Inform","GR",0.112352479815456
"8801","SELrank","Bimodal","N = 50","I = 0.1","R = 5","Gaussian","ML",0.117520184544406
"8802","SELrank","Bimodal","N = 50","I = 0.1","R = 5","Gaussian","PM",0.111368704344483
"8803","SELrank","Bimodal","N = 50","I = 0.1","R = 5","Gaussian","CB",0.111368704344483
"8804","SELrank","Bimodal","N = 50","I = 0.1","R = 5","Gaussian","GR",0.111402845059592
"8805","SELrank","Bimodal","N = 50","I = 0.1","R = 5","T","ML",0.117520184544406
"8806","SELrank","Bimodal","N = 50","I = 0.1","R = 5","T","PM",0.111395617070358
"8807","SELrank","Bimodal","N = 50","I = 0.1","R = 5","T","CB",0.111395617070358
"8808","SELrank","Bimodal","N = 50","I = 0.1","R = 5","T","GR",0.111322260668973
"8809","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-diffuse","ML",0.117520184544406
"8810","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-diffuse","PM",0.111409765474817
"8811","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-diffuse","CB",0.111409765474817
"8812","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-diffuse","GR",0.111520030757401
"8813","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-Inform","ML",0.117520184544406
"8814","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-Inform","PM",0.110920876585928
"8815","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-Inform","CB",0.110920876585928
"8816","SELrank","Bimodal","N = 50","I = 0.1","R = 5","DP-Inform","GR",0.111016993464052
"8817","SELrank","Bimodal","N = 50","I = 0.1","R = 10","Gaussian","ML",0.11523813917724
"8818","SELrank","Bimodal","N = 50","I = 0.1","R = 10","Gaussian","PM",0.103317493271819
"8819","SELrank","Bimodal","N = 50","I = 0.1","R = 10","Gaussian","CB",0.103317493271819
"8820","SELrank","Bimodal","N = 50","I = 0.1","R = 10","Gaussian","GR",0.103537870049981
"8821","SELrank","Bimodal","N = 50","I = 0.1","R = 10","T","ML",0.11523813917724
"8822","SELrank","Bimodal","N = 50","I = 0.1","R = 10","T","PM",0.102846905036524
"8823","SELrank","Bimodal","N = 50","I = 0.1","R = 10","T","CB",0.102846905036524
"8824","SELrank","Bimodal","N = 50","I = 0.1","R = 10","T","GR",0.103964475201845
"8825","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-diffuse","ML",0.11523813917724
"8826","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-diffuse","PM",0.103659207996924
"8827","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-diffuse","CB",0.103659207996924
"8828","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-diffuse","GR",0.103484659746251
"8829","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-Inform","ML",0.11523813917724
"8830","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-Inform","PM",0.103720569011918
"8831","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-Inform","CB",0.103720569011918
"8832","SELrank","Bimodal","N = 50","I = 0.1","R = 10","DP-Inform","GR",0.103697500961169
"8833","SELrank","Bimodal","N = 50","I = 0.5","R = 1","Gaussian","ML",0.0522680507497117
"8834","SELrank","Bimodal","N = 50","I = 0.5","R = 1","Gaussian","PM",0.052320030757401
"8835","SELrank","Bimodal","N = 50","I = 0.5","R = 1","Gaussian","CB",0.052320030757401
"8836","SELrank","Bimodal","N = 50","I = 0.5","R = 1","Gaussian","GR",0.0523340253748558
"8837","SELrank","Bimodal","N = 50","I = 0.5","R = 1","T","ML",0.0522680507497117
"8838","SELrank","Bimodal","N = 50","I = 0.5","R = 1","T","PM",0.0523058823529412
"8839","SELrank","Bimodal","N = 50","I = 0.5","R = 1","T","CB",0.0523058823529412
"8840","SELrank","Bimodal","N = 50","I = 0.5","R = 1","T","GR",0.0523637062668205
"8841","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-diffuse","ML",0.0522680507497117
"8842","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-diffuse","PM",0.0522068435217224
"8843","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-diffuse","CB",0.0522068435217224
"8844","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-diffuse","GR",0.0521534794309881
"8845","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-Inform","ML",0.0522680507497117
"8846","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-Inform","PM",0.0524179930795848
"8847","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-Inform","CB",0.0524179930795848
"8848","SELrank","Bimodal","N = 50","I = 0.5","R = 1","DP-Inform","GR",0.0523526336024606
"8849","SELrank","Bimodal","N = 50","I = 0.5","R = 5","Gaussian","ML",0.0608708958093041
"8850","SELrank","Bimodal","N = 50","I = 0.5","R = 5","Gaussian","PM",0.0546211457131872
"8851","SELrank","Bimodal","N = 50","I = 0.5","R = 5","Gaussian","CB",0.0546211457131872
"8852","SELrank","Bimodal","N = 50","I = 0.5","R = 5","Gaussian","GR",0.054557631680123
"8853","SELrank","Bimodal","N = 50","I = 0.5","R = 5","T","ML",0.0608708958093041
"8854","SELrank","Bimodal","N = 50","I = 0.5","R = 5","T","PM",0.0546569780853518
"8855","SELrank","Bimodal","N = 50","I = 0.5","R = 5","T","CB",0.0546569780853518
"8856","SELrank","Bimodal","N = 50","I = 0.5","R = 5","T","GR",0.0545488658208381
"8857","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-diffuse","ML",0.0608708958093041
"8858","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-diffuse","PM",0.0547447904652057
"8859","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-diffuse","CB",0.0547447904652057
"8860","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-diffuse","GR",0.0546551326412918
"8861","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-Inform","ML",0.0608708958093041
"8862","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-Inform","PM",0.0546100730488274
"8863","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-Inform","CB",0.0546100730488274
"8864","SELrank","Bimodal","N = 50","I = 0.5","R = 5","DP-Inform","GR",0.0543704728950404
"8865","SELrank","Bimodal","N = 50","I = 0.5","R = 10","Gaussian","ML",0.0676615148019992
"8866","SELrank","Bimodal","N = 50","I = 0.5","R = 10","Gaussian","PM",0.0555157247212611
"8867","SELrank","Bimodal","N = 50","I = 0.5","R = 10","Gaussian","CB",0.0555157247212611
"8868","SELrank","Bimodal","N = 50","I = 0.5","R = 10","Gaussian","GR",0.0553205690119185
"8869","SELrank","Bimodal","N = 50","I = 0.5","R = 10","T","ML",0.0676615148019992
"8870","SELrank","Bimodal","N = 50","I = 0.5","R = 10","T","PM",0.0556398308342945
"8871","SELrank","Bimodal","N = 50","I = 0.5","R = 10","T","CB",0.0556398308342945
"8872","SELrank","Bimodal","N = 50","I = 0.5","R = 10","T","GR",0.0552167627835448
"8873","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-diffuse","ML",0.0676615148019992
"8874","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-diffuse","PM",0.0556289119569396
"8875","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-diffuse","CB",0.0556289119569396
"8876","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-diffuse","GR",0.0552535178777393
"8877","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-Inform","ML",0.0676615148019992
"8878","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-Inform","PM",0.0559644752018454
"8879","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-Inform","CB",0.0559644752018454
"8880","SELrank","Bimodal","N = 50","I = 0.5","R = 10","DP-Inform","GR",0.0554965013456363
"8881","SELrank","Bimodal","N = 50","I = 0.9","R = 1","Gaussian","ML",0.0138495963091119
"8882","SELrank","Bimodal","N = 50","I = 0.9","R = 1","Gaussian","PM",0.0138145328719723
"8883","SELrank","Bimodal","N = 50","I = 0.9","R = 1","Gaussian","CB",0.0138145328719723
"8884","SELrank","Bimodal","N = 50","I = 0.9","R = 1","Gaussian","GR",0.0138294502114571
"8885","SELrank","Bimodal","N = 50","I = 0.9","R = 1","T","ML",0.0138495963091119
"8886","SELrank","Bimodal","N = 50","I = 0.9","R = 1","T","PM",0.013836063052672
"8887","SELrank","Bimodal","N = 50","I = 0.9","R = 1","T","CB",0.013836063052672
"8888","SELrank","Bimodal","N = 50","I = 0.9","R = 1","T","GR",0.0138142252979623
"8889","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-diffuse","ML",0.0138495963091119
"8890","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-diffuse","PM",0.0139023452518262
"8891","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-diffuse","CB",0.0139023452518262
"8892","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-diffuse","GR",0.0138726643598616
"8893","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-Inform","ML",0.0138495963091119
"8894","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-Inform","PM",0.013838062283737
"8895","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-Inform","CB",0.013838062283737
"8896","SELrank","Bimodal","N = 50","I = 0.9","R = 1","DP-Inform","GR",0.0138672818146867
"8897","SELrank","Bimodal","N = 50","I = 0.9","R = 5","Gaussian","ML",0.0153071895424837
"8898","SELrank","Bimodal","N = 50","I = 0.9","R = 5","Gaussian","PM",0.0147649365628604
"8899","SELrank","Bimodal","N = 50","I = 0.9","R = 5","Gaussian","CB",0.0147649365628604
"8900","SELrank","Bimodal","N = 50","I = 0.9","R = 5","Gaussian","GR",0.014718954248366
"8901","SELrank","Bimodal","N = 50","I = 0.9","R = 5","T","ML",0.0153071895424837
"8902","SELrank","Bimodal","N = 50","I = 0.9","R = 5","T","PM",0.0148590542099193
"8903","SELrank","Bimodal","N = 50","I = 0.9","R = 5","T","CB",0.0148590542099193
"8904","SELrank","Bimodal","N = 50","I = 0.9","R = 5","T","GR",0.0147572472126105
"8905","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-diffuse","ML",0.0153071895424837
"8906","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-diffuse","PM",0.0146443675509419
"8907","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-diffuse","CB",0.0146443675509419
"8908","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-diffuse","GR",0.0145753171856978
"8909","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-Inform","ML",0.0153071895424837
"8910","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-Inform","PM",0.0146176086120723
"8911","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-Inform","CB",0.0146176086120723
"8912","SELrank","Bimodal","N = 50","I = 0.9","R = 5","DP-Inform","GR",0.0145434832756632
"8913","SELrank","Bimodal","N = 50","I = 0.9","R = 10","Gaussian","ML",0.0200147635524798
"8914","SELrank","Bimodal","N = 50","I = 0.9","R = 10","Gaussian","PM",0.0184295271049596
"8915","SELrank","Bimodal","N = 50","I = 0.9","R = 10","Gaussian","CB",0.0184295271049596
"8916","SELrank","Bimodal","N = 50","I = 0.9","R = 10","Gaussian","GR",0.0181262591311034
"8917","SELrank","Bimodal","N = 50","I = 0.9","R = 10","T","ML",0.0200147635524798
"8918","SELrank","Bimodal","N = 50","I = 0.9","R = 10","T","PM",0.0184542868127643
"8919","SELrank","Bimodal","N = 50","I = 0.9","R = 10","T","CB",0.0184542868127643
"8920","SELrank","Bimodal","N = 50","I = 0.9","R = 10","T","GR",0.0181167243367935
"8921","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-diffuse","ML",0.0200147635524798
"8922","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-diffuse","PM",0.0180301422529796
"8923","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-diffuse","CB",0.0180301422529796
"8924","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-diffuse","GR",0.0178173010380623
"8925","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-Inform","ML",0.0200147635524798
"8926","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-Inform","PM",0.0182499038831219
"8927","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-Inform","CB",0.0182499038831219
"8928","SELrank","Bimodal","N = 50","I = 0.9","R = 10","DP-Inform","GR",0.0180264513648597
"8929","SELrank","Bimodal","N = 100","I = 0.1","R = 1","Gaussian","ML",0.115579707871777
"8930","SELrank","Bimodal","N = 100","I = 0.1","R = 1","Gaussian","PM",0.11624742672287
"8931","SELrank","Bimodal","N = 100","I = 0.1","R = 1","Gaussian","CB",0.11624742672287
"8932","SELrank","Bimodal","N = 100","I = 0.1","R = 1","Gaussian","GR",0.116590157827664
"8933","SELrank","Bimodal","N = 100","I = 0.1","R = 1","T","ML",0.115579707871777
"8934","SELrank","Bimodal","N = 100","I = 0.1","R = 1","T","PM",0.11576725811195
"8935","SELrank","Bimodal","N = 100","I = 0.1","R = 1","T","CB",0.11576725811195
"8936","SELrank","Bimodal","N = 100","I = 0.1","R = 1","T","GR",0.11621766493481
"8937","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-diffuse","ML",0.115579707871777
"8938","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-diffuse","PM",0.115629977453191
"8939","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-diffuse","CB",0.115629977453191
"8940","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-diffuse","GR",0.115606999313793
"8941","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-Inform","ML",0.115579707871777
"8942","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-Inform","PM",0.115848034506421
"8943","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-Inform","CB",0.115848034506421
"8944","SELrank","Bimodal","N = 100","I = 0.1","R = 1","DP-Inform","GR",0.115994373100676
"8945","SELrank","Bimodal","N = 100","I = 0.1","R = 5","Gaussian","ML",0.116527164003529
"8946","SELrank","Bimodal","N = 100","I = 0.1","R = 5","Gaussian","PM",0.108375688657975
"8947","SELrank","Bimodal","N = 100","I = 0.1","R = 5","Gaussian","CB",0.108375688657975
"8948","SELrank","Bimodal","N = 100","I = 0.1","R = 5","Gaussian","GR",0.108906930693069
"8949","SELrank","Bimodal","N = 100","I = 0.1","R = 5","T","ML",0.116527164003529
"8950","SELrank","Bimodal","N = 100","I = 0.1","R = 5","T","PM",0.108889599058916
"8951","SELrank","Bimodal","N = 100","I = 0.1","R = 5","T","CB",0.108889599058916
"8952","SELrank","Bimodal","N = 100","I = 0.1","R = 5","T","GR",0.109148867758063
"8953","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-diffuse","ML",0.116527164003529
"8954","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-diffuse","PM",0.108955043623174
"8955","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-diffuse","CB",0.108955043623174
"8956","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-diffuse","GR",0.108806764042741
"8957","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-Inform","ML",0.116527164003529
"8958","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-Inform","PM",0.108543378100186
"8959","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-Inform","CB",0.108543378100186
"8960","SELrank","Bimodal","N = 100","I = 0.1","R = 5","DP-Inform","GR",0.108629702970297
"8961","SELrank","Bimodal","N = 100","I = 0.1","R = 10","Gaussian","ML",0.118865562199784
"8962","SELrank","Bimodal","N = 100","I = 0.1","R = 10","Gaussian","PM",0.104404293696696
"8963","SELrank","Bimodal","N = 100","I = 0.1","R = 10","Gaussian","CB",0.104404293696696
"8964","SELrank","Bimodal","N = 100","I = 0.1","R = 10","Gaussian","GR",0.104642231153808
"8965","SELrank","Bimodal","N = 100","I = 0.1","R = 10","T","ML",0.118865562199784
"8966","SELrank","Bimodal","N = 100","I = 0.1","R = 10","T","PM",0.104744789726497
"8967","SELrank","Bimodal","N = 100","I = 0.1","R = 10","T","CB",0.104744789726497
"8968","SELrank","Bimodal","N = 100","I = 0.1","R = 10","T","GR",0.104694520145084
"8969","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-diffuse","ML",0.118865562199784
"8970","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-diffuse","PM",0.105564630918537
"8971","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-diffuse","CB",0.105564630918537
"8972","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-diffuse","GR",0.105191157729634
"8973","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-Inform","ML",0.118865562199784
"8974","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-Inform","PM",0.103885226938535
"8975","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-Inform","CB",0.103885226938535
"8976","SELrank","Bimodal","N = 100","I = 0.1","R = 10","DP-Inform","GR",0.103782707577688
"8977","SELrank","Bimodal","N = 100","I = 0.5","R = 1","Gaussian","ML",0.0539469659837271
"8978","SELrank","Bimodal","N = 100","I = 0.5","R = 1","Gaussian","PM",0.0539841976276836
"8979","SELrank","Bimodal","N = 100","I = 0.5","R = 1","Gaussian","CB",0.0539841976276836
"8980","SELrank","Bimodal","N = 100","I = 0.5","R = 1","Gaussian","GR",0.0539831193020292
"8981","SELrank","Bimodal","N = 100","I = 0.5","R = 1","T","ML",0.0539469659837271
"8982","SELrank","Bimodal","N = 100","I = 0.5","R = 1","T","PM",0.0538884815214195
"8983","SELrank","Bimodal","N = 100","I = 0.5","R = 1","T","CB",0.0538884815214195
"8984","SELrank","Bimodal","N = 100","I = 0.5","R = 1","T","GR",0.0538757964905401
"8985","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-diffuse","ML",0.0539469659837271
"8986","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-diffuse","PM",0.0539434957357122
"8987","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-diffuse","CB",0.0539434957357122
"8988","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-diffuse","GR",0.0539527497304186
"8989","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-Inform","ML",0.0539469659837271
"8990","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-Inform","PM",0.0539703558474659
"8991","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-Inform","CB",0.0539703558474659
"8992","SELrank","Bimodal","N = 100","I = 0.5","R = 1","DP-Inform","GR",0.0539826879717675
"8993","SELrank","Bimodal","N = 100","I = 0.5","R = 5","Gaussian","ML",0.0591334182923243
"8994","SELrank","Bimodal","N = 100","I = 0.5","R = 5","Gaussian","PM",0.0526567199294187
"8995","SELrank","Bimodal","N = 100","I = 0.5","R = 5","Gaussian","CB",0.0526567199294187
"8996","SELrank","Bimodal","N = 100","I = 0.5","R = 5","Gaussian","GR",0.0525195569061857
"8997","SELrank","Bimodal","N = 100","I = 0.5","R = 5","T","ML",0.0591334182923243
"8998","SELrank","Bimodal","N = 100","I = 0.5","R = 5","T","PM",0.0529136751298892
"8999","SELrank","Bimodal","N = 100","I = 0.5","R = 5","T","CB",0.0529136751298892
"9000","SELrank","Bimodal","N = 100","I = 0.5","R = 5","T","GR",0.0527376335653367
"9001","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-diffuse","ML",0.0591334182923243
"9002","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-diffuse","PM",0.0527756690520537
"9003","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-diffuse","CB",0.0527756690520537
"9004","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-diffuse","GR",0.0526614645622978
"9005","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-Inform","ML",0.0591334182923243
"9006","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-Inform","PM",0.0531136163121263
"9007","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-Inform","CB",0.0531136163121263
"9008","SELrank","Bimodal","N = 100","I = 0.5","R = 5","DP-Inform","GR",0.0528161160670522
"9009","SELrank","Bimodal","N = 100","I = 0.5","R = 10","Gaussian","ML",0.0652003921184198
"9010","SELrank","Bimodal","N = 100","I = 0.5","R = 10","Gaussian","PM",0.0537742770316636
"9011","SELrank","Bimodal","N = 100","I = 0.5","R = 10","Gaussian","CB",0.0537742770316636
"9012","SELrank","Bimodal","N = 100","I = 0.5","R = 10","Gaussian","GR",0.05356686599353
"9013","SELrank","Bimodal","N = 100","I = 0.5","R = 10","T","ML",0.0652003921184198
"9014","SELrank","Bimodal","N = 100","I = 0.5","R = 10","T","PM",0.0537938241348887
"9015","SELrank","Bimodal","N = 100","I = 0.5","R = 10","T","CB",0.0537938241348887
"9016","SELrank","Bimodal","N = 100","I = 0.5","R = 10","T","GR",0.0534869718655034
"9017","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-diffuse","ML",0.0652003921184198
"9018","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-diffuse","PM",0.0538287814920106
"9019","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-diffuse","CB",0.0538287814920106
"9020","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-diffuse","GR",0.0536271738064896
"9021","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-Inform","ML",0.0652003921184198
"9022","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-Inform","PM",0.0542962258602098
"9023","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-Inform","CB",0.0542962258602098
"9024","SELrank","Bimodal","N = 100","I = 0.5","R = 10","DP-Inform","GR",0.053900813645721
"9025","SELrank","Bimodal","N = 100","I = 0.9","R = 1","Gaussian","ML",0.0131221448877561
"9026","SELrank","Bimodal","N = 100","I = 0.9","R = 1","Gaussian","PM",0.0131246152338006
"9027","SELrank","Bimodal","N = 100","I = 0.9","R = 1","Gaussian","CB",0.0131246152338006
"9028","SELrank","Bimodal","N = 100","I = 0.9","R = 1","Gaussian","GR",0.0131328889324576
"9029","SELrank","Bimodal","N = 100","I = 0.9","R = 1","T","ML",0.0131221448877561
"9030","SELrank","Bimodal","N = 100","I = 0.9","R = 1","T","PM",0.0131444172139986
"9031","SELrank","Bimodal","N = 100","I = 0.9","R = 1","T","CB",0.0131444172139986
"9032","SELrank","Bimodal","N = 100","I = 0.9","R = 1","T","GR",0.0131466718949123
"9033","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-diffuse","ML",0.0131221448877561
"9034","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-diffuse","PM",0.0131364179982355
"9035","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-diffuse","CB",0.0131364179982355
"9036","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-diffuse","GR",0.0131423978041368
"9037","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-Inform","ML",0.0131221448877561
"9038","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-Inform","PM",0.0131227330653857
"9039","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-Inform","CB",0.0131227330653857
"9040","SELrank","Bimodal","N = 100","I = 0.9","R = 1","DP-Inform","GR",0.0131288109008921
"9041","SELrank","Bimodal","N = 100","I = 0.9","R = 5","Gaussian","ML",0.0167015390647976
"9042","SELrank","Bimodal","N = 100","I = 0.9","R = 5","Gaussian","PM",0.015965317125772
"9043","SELrank","Bimodal","N = 100","I = 0.9","R = 5","Gaussian","CB",0.015965317125772
"9044","SELrank","Bimodal","N = 100","I = 0.9","R = 5","Gaussian","GR",0.0157429467699245
"9045","SELrank","Bimodal","N = 100","I = 0.9","R = 5","T","ML",0.0167015390647976
"9046","SELrank","Bimodal","N = 100","I = 0.9","R = 5","T","PM",0.0159850014704441
"9047","SELrank","Bimodal","N = 100","I = 0.9","R = 5","T","CB",0.0159850014704441
"9048","SELrank","Bimodal","N = 100","I = 0.9","R = 5","T","GR",0.015750416625821
"9049","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-diffuse","ML",0.0167015390647976
"9050","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-diffuse","PM",0.015667777668856
"9051","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-diffuse","CB",0.015667777668856
"9052","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-diffuse","GR",0.0155269483383982
"9053","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-Inform","ML",0.0167015390647976
"9054","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-Inform","PM",0.015642897755122
"9055","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-Inform","CB",0.015642897755122
"9056","SELrank","Bimodal","N = 100","I = 0.9","R = 5","DP-Inform","GR",0.0155574355455348
"9057","SELrank","Bimodal","N = 100","I = 0.9","R = 10","Gaussian","ML",0.0195060288207039
"9058","SELrank","Bimodal","N = 100","I = 0.9","R = 10","Gaussian","PM",0.0183088912851681
"9059","SELrank","Bimodal","N = 100","I = 0.9","R = 10","Gaussian","CB",0.0183088912851681
"9060","SELrank","Bimodal","N = 100","I = 0.9","R = 10","Gaussian","GR",0.0180134692677189
"9061","SELrank","Bimodal","N = 100","I = 0.9","R = 10","T","ML",0.0195060288207039
"9062","SELrank","Bimodal","N = 100","I = 0.9","R = 10","T","PM",0.0182204097637487
"9063","SELrank","Bimodal","N = 100","I = 0.9","R = 10","T","CB",0.0182204097637487
"9064","SELrank","Bimodal","N = 100","I = 0.9","R = 10","T","GR",0.0180394079011862
"9065","SELrank","Bimodal","N = 100","I = 0.9","R = 10","DP-diffuse","ML",0.0195060288207039
"9066","SELrank","Bimodal","N = 100","I = 0.9","R = 10","DP-diffuse","PM",0.0178437800215665
